audio_id,trip_id,timestamp,elapsed_seconds,audio_level_db,audio_classification,sustained_duration_sec
AUD0420,TRIP006,06-02-2024 13:05,2926,67,normal,0
AUD0421,TRIP006,06-02-2024 13:06,2948,69,conversation,0
AUD0422,TRIP006,06-02-2024 13:06,2970,87,very_loud,2
AUD0423,TRIP006,06-02-2024 13:06,2992,52,quiet,0
AUD0424,TRIP006,06-02-2024 13:07,3014,72,conversation,0
AUD0425,TRIP006,06-02-2024 13:07,3036,85,very_loud,3
AUD0426,TRIP006,06-02-2024 13:07,3058,63,normal,0
AUD0427,TRIP006,06-02-2024 13:08,3080,59,normal,0
AUD0428,TRIP006,06-02-2024 13:08,3102,62,normal,0
AUD0429,TRIP006,06-02-2024 13:09,3124,62,normal,0
AUD0430,TRIP006,06-02-2024 13:09,3146,74,conversation,0
AUD0431,TRIP006,06-02-2024 13:09,3168,75,conversation,0
AUD0432,TRIP006,06-02-2024 13:10,3190,58,normal,0
AUD0433,TRIP006,06-02-2024 13:10,3212,76,loud,0
AUD0434,TRIP006,06-02-2024 13:10,3234,65,normal,0
AUD0435,TRIP006,06-02-2024 13:11,3256,65,normal,0
AUD0436,TRIP006,06-02-2024 13:11,3278,72,conversation,0
AUD0437,TRIP006,06-02-2024 13:12,3300,82,loud,0
AUD0438,TRIP007,06-02-2024 13:26,0,75,loud,0
AUD0439,TRIP007,06-02-2024 13:26,48,80,loud,0
AUD0440,TRIP007,06-02-2024 13:27,96,47,quiet,0
AUD0441,TRIP007,06-02-2024 13:28,144,68,conversation,0
AUD0442,TRIP007,06-02-2024 13:29,192,56,quiet,0
AUD0443,TRIP007,06-02-2024 13:30,240,78,loud,0
AUD0444,TRIP007,06-02-2024 13:30,288,54,quiet,0
AUD0445,TRIP007,06-02-2024 13:31,336,77,loud,0
AUD0446,TRIP007,06-02-2024 13:32,384,60,normal,0
AUD0447,TRIP007,06-02-2024 13:33,432,86,very_loud,4
AUD0448,TRIP007,06-02-2024 13:34,480,59,normal,0
AUD0449,TRIP007,06-02-2024 13:34,528,68,conversation,0
AUD0450,TRIP007,06-02-2024 13:35,576,70,conversation,0
AUD0451,TRIP007,06-02-2024 13:36,624,64,normal,0
AUD0452,TRIP007,06-02-2024 13:37,672,52,quiet,0
AUD0453,TRIP007,06-02-2024 13:38,720,69,conversation,0
AUD0454,TRIP007,06-02-2024 13:38,768,48,quiet,0
AUD0455,TRIP007,06-02-2024 13:39,816,69,conversation,0
AUD0456,TRIP007,06-02-2024 13:40,864,67,normal,0
AUD0457,TRIP007,06-02-2024 13:41,912,60,normal,0
AUD0458,TRIP007,06-02-2024 13:42,960,45,quiet,0
AUD0459,TRIP007,06-02-2024 13:42,1008,45,quiet,0
AUD0460,TRIP007,06-02-2024 13:43,1056,56,quiet,0
AUD0461,TRIP007,06-02-2024 13:44,1104,63,normal,0
AUD0462,TRIP007,06-02-2024 13:45,1152,70,conversation,0
AUD0463,TRIP007,06-02-2024 13:46,1200,87,argument,13
AUD0464,TRIP007,06-02-2024 13:46,1248,82,argument,61
AUD0465,TRIP007,06-02-2024 13:47,1296,98,argument,109
AUD0466,TRIP007,06-02-2024 13:48,1344,77,loud,0
AUD0467,TRIP007,06-02-2024 13:49,1392,64,normal,0
AUD0468,TRIP007,06-02-2024 13:50,1440,75,conversation,0
AUD0469,TRIP007,06-02-2024 13:50,1488,57,quiet,0
AUD0470,TRIP007,06-02-2024 13:51,1536,62,normal,0
AUD0471,TRIP007,06-02-2024 13:52,1584,45,quiet,0
AUD0472,TRIP007,06-02-2024 13:53,1632,58,normal,0
AUD0473,TRIP007,06-02-2024 13:54,1680,62,normal,0
AUD0474,TRIP007,06-02-2024 13:54,1728,73,conversation,0
AUD0475,TRIP007,06-02-2024 13:55,1776,74,conversation,0
AUD0476,TRIP007,06-02-2024 13:56,1824,54,quiet,0
AUD0477,TRIP007,06-02-2024 13:57,1872,56,quiet,0
AUD0478,TRIP007,06-02-2024 13:58,1920,83,loud,0
AUD0479,TRIP008,06-02-2024 06:01,0,82,loud,0
AUD0480,TRIP008,06-02-2024 06:01,45,55,quiet,0
AUD0481,TRIP008,06-02-2024 06:02,90,56,quiet,0
AUD0482,TRIP008,06-02-2024 06:03,135,53,quiet,0
AUD0483,TRIP008,06-02-2024 06:04,180,55,quiet,0
AUD0484,TRIP008,06-02-2024 06:04,225,45,quiet,0
AUD0485,TRIP008,06-02-2024 06:05,270,46,quiet,0
AUD0486,TRIP008,06-02-2024 06:06,315,45,quiet,0
AUD0487,TRIP008,06-02-2024 06:07,360,63,normal,0
AUD0488,TRIP008,06-02-2024 06:07,405,69,conversation,0
AUD0489,TRIP008,06-02-2024 06:08,450,51,quiet,0
AUD0490,TRIP008,06-02-2024 06:09,495,67,normal,0
AUD0491,TRIP008,06-02-2024 06:10,540,59,normal,0
AUD0492,TRIP008,06-02-2024 06:10,585,50,quiet,0
AUD0493,TRIP008,06-02-2024 06:11,630,45,quiet,0
AUD0494,TRIP008,06-02-2024 06:12,675,74,conversation,0
AUD0495,TRIP008,06-02-2024 06:13,720,61,normal,0
AUD0496,TRIP008,06-02-2024 06:13,765,51,quiet,0
AUD0497,TRIP008,06-02-2024 06:14,810,52,quiet,0
AUD0498,TRIP008,06-02-2024 06:15,855,66,normal,0
AUD0499,TRIP008,06-02-2024 06:16,900,48,quiet,0
AUD0500,TRIP008,06-02-2024 06:16,945,45,quiet,0
AUD0501,TRIP008,06-02-2024 06:17,990,66,normal,0
AUD0502,TRIP008,06-02-2024 06:18,1035,46,quiet,0
AUD0503,TRIP008,06-02-2024 06:19,1080,47,quiet,0
AUD0504,TRIP008,06-02-2024 06:19,1125,45,quiet,0
AUD0505,TRIP008,06-02-2024 06:20,1170,66,normal,0
AUD0506,TRIP008,06-02-2024 06:21,1215,61,normal,0
AUD0507,TRIP008,06-02-2024 06:22,1260,45,quiet,0
AUD0508,TRIP008,06-02-2024 06:22,1305,61,normal,0
AUD0509,TRIP008,06-02-2024 06:23,1350,59,normal,0
AUD0510,TRIP008,06-02-2024 06:24,1395,64,normal,0
AUD0511,TRIP008,06-02-2024 06:25,1440,46,quiet,0
AUD0512,TRIP008,06-02-2024 06:25,1485,45,quiet,0
AUD0513,TRIP008,06-02-2024 06:26,1530,46,quiet,0
AUD0514,TRIP008,06-02-2024 06:27,1575,45,quiet,0
AUD0515,TRIP008,06-02-2024 06:28,1620,63,normal,0
AUD0516,TRIP008,06-02-2024 06:28,1665,45,quiet,0
AUD0517,TRIP008,06-02-2024 06:29,1710,49,quiet,0
AUD0518,TRIP008,06-02-2024 06:30,1755,45,quiet,0
AUD0519,TRIP008,06-02-2024 06:31,1800,45,quiet,0
AUD0520,TRIP008,06-02-2024 06:31,1845,49,quiet,0
AUD0521,TRIP008,06-02-2024 06:32,1890,56,quiet,0
AUD0522,TRIP008,06-02-2024 06:33,1935,52,quiet,0
AUD0523,TRIP008,06-02-2024 06:34,1980,51,quiet,0
AUD0524,TRIP008,06-02-2024 06:34,2025,49,quiet,0
AUD0525,TRIP008,06-02-2024 06:35,2070,64,normal,0
AUD0526,TRIP008,06-02-2024 06:36,2115,59,normal,0
AUD0527,TRIP008,06-02-2024 06:37,2160,45,quiet,0
AUD0528,TRIP008,06-02-2024 06:37,2205,45,quiet,0
AUD0529,TRIP008,06-02-2024 06:38,2250,53,quiet,0
AUD0530,TRIP008,06-02-2024 06:39,2295,53,quiet,0
AUD0531,TRIP008,06-02-2024 06:40,2340,45,quiet,0
AUD0532,TRIP008,06-02-2024 06:40,2385,45,quiet,0
AUD0533,TRIP008,06-02-2024 06:41,2430,56,quiet,0
AUD0534,TRIP008,06-02-2024 06:42,2475,74,conversation,0
AUD0535,TRIP008,06-02-2024 06:43,2520,65,normal,0
AUD0536,TRIP008,06-02-2024 06:43,2565,45,quiet,0
AUD0537,TRIP008,06-02-2024 06:44,2610,52,quiet,0
AUD0538,TRIP008,06-02-2024 06:45,2655,55,quiet,0
AUD0539,TRIP008,06-02-2024 06:46,2700,57,quiet,0
AUD0540,TRIP008,06-02-2024 06:46,2745,68,conversation,0
AUD0541,TRIP008,06-02-2024 06:47,2790,49,quiet,0
AUD0542,TRIP008,06-02-2024 06:48,2835,45,quiet,0
AUD0543,TRIP008,06-02-2024 06:49,2880,53,quiet,0
AUD0544,TRIP008,06-02-2024 06:49,2925,45,quiet,0
AUD0545,TRIP008,06-02-2024 06:50,2970,52,quiet,0
AUD0546,TRIP008,06-02-2024 06:51,3015,45,quiet,0
AUD0547,TRIP008,06-02-2024 06:52,3060,59,normal,0
AUD0548,TRIP008,06-02-2024 06:52,3105,65,normal,0
AUD0549,TRIP008,06-02-2024 06:53,3150,45,quiet,0
AUD0550,TRIP008,06-02-2024 06:54,3195,45,quiet,0
AUD0551,TRIP008,06-02-2024 06:55,3240,45,quiet,0
AUD0552,TRIP008,06-02-2024 06:55,3285,48,quiet,0
AUD0553,TRIP008,06-02-2024 06:56,3330,61,normal,0
AUD0554,TRIP008,06-02-2024 06:57,3375,45,quiet,0
AUD0555,TRIP008,06-02-2024 06:58,3420,54,quiet,0
AUD0556,TRIP008,06-02-2024 06:58,3465,68,conversation,0
AUD0557,TRIP008,06-02-2024 06:59,3510,45,quiet,0
AUD0558,TRIP008,06-02-2024 07:00,3555,45,quiet,0
AUD0559,TRIP008,06-02-2024 07:01,3600,84,loud,0
AUD0560,TRIP009,06-02-2024 07:27,0,80,loud,0
AUD0561,TRIP009,06-02-2024 07:27,43,70,conversation,0
AUD0562,TRIP009,06-02-2024 07:28,86,55,quiet,0
AUD0563,TRIP009,06-02-2024 07:29,129,70,conversation,0
AUD0564,TRIP009,06-02-2024 07:29,172,60,normal,0
AUD0565,TRIP009,06-02-2024 07:30,215,78,loud,0
AUD0566,TRIP009,06-02-2024 07:31,258,70,conversation,0
AUD0567,TRIP009,06-02-2024 07:32,301,78,loud,0
AUD0568,TRIP009,06-02-2024 07:32,344,73,conversation,0
AUD0569,TRIP009,06-02-2024 07:33,387,53,quiet,0
AUD0570,TRIP009,06-02-2024 07:34,430,78,loud,0
AUD0571,TRIP009,06-02-2024 07:34,473,78,loud,0
AUD0572,TRIP009,06-02-2024 07:35,516,48,quiet,0
AUD0573,TRIP009,06-02-2024 07:36,559,61,normal,0
AUD0574,TRIP009,06-02-2024 07:37,602,54,quiet,0
AUD0575,TRIP009,06-02-2024 07:37,645,65,normal,0
AUD0576,TRIP009,06-02-2024 07:38,688,63,normal,0
AUD0577,TRIP009,06-02-2024 07:39,731,67,normal,0
AUD0578,TRIP009,06-02-2024 07:39,774,55,quiet,0
AUD0579,TRIP009,06-02-2024 07:40,817,47,quiet,0
AUD0580,TRIP009,06-02-2024 07:41,860,50,quiet,0
AUD0581,TRIP009,06-02-2024 07:42,903,69,conversation,0
AUD0582,TRIP009,06-02-2024 07:42,946,53,quiet,0
AUD0583,TRIP009,06-02-2024 07:43,989,46,quiet,0
AUD0584,TRIP009,06-02-2024 07:44,1032,53,quiet,0
AUD0585,TRIP009,06-02-2024 07:44,1075,70,conversation,0
AUD0586,TRIP009,06-02-2024 07:45,1118,52,quiet,0
AUD0587,TRIP009,06-02-2024 07:46,1161,66,normal,0
AUD0588,TRIP009,06-02-2024 07:47,1204,62,normal,0
AUD0589,TRIP009,06-02-2024 07:47,1247,63,normal,0
AUD0590,TRIP009,06-02-2024 07:48,1290,65,normal,0
AUD0591,TRIP009,06-02-2024 07:49,1333,47,quiet,0
AUD0592,TRIP009,06-02-2024 07:49,1376,64,normal,0
AUD0593,TRIP009,06-02-2024 07:50,1419,58,normal,0
AUD0594,TRIP009,06-02-2024 07:51,1462,58,normal,0
AUD0595,TRIP009,06-02-2024 07:52,1505,57,quiet,0
AUD0596,TRIP009,06-02-2024 07:52,1548,59,normal,0
AUD0597,TRIP009,06-02-2024 07:53,1591,65,normal,0
AUD0598,TRIP009,06-02-2024 07:54,1634,69,conversation,0
AUD0599,TRIP009,06-02-2024 07:54,1677,70,conversation,0
AUD0600,TRIP009,06-02-2024 07:55,1720,96,argument,11
AUD0601,TRIP009,06-02-2024 07:56,1763,62,normal,0
AUD0602,TRIP009,06-02-2024 07:57,1806,74,conversation,0
AUD0603,TRIP009,06-02-2024 07:57,1849,56,quiet,0
AUD0604,TRIP009,06-02-2024 07:58,1892,52,quiet,0
AUD0605,TRIP009,06-02-2024 07:59,1935,57,quiet,0
AUD0606,TRIP009,06-02-2024 07:59,1978,53,quiet,0
AUD0607,TRIP009,06-02-2024 08:00,2021,73,conversation,0
AUD0608,TRIP009,06-02-2024 08:01,2064,79,loud,0
AUD0609,TRIP009,06-02-2024 08:02,2107,68,conversation,0
AUD0610,TRIP009,06-02-2024 08:02,2150,61,normal,0
AUD0611,TRIP009,06-02-2024 08:03,2193,62,normal,0
AUD0612,TRIP009,06-02-2024 08:04,2236,65,normal,0
AUD0613,TRIP009,06-02-2024 08:04,2279,79,loud,0
AUD0614,TRIP009,06-02-2024 08:05,2322,71,conversation,0
AUD0615,TRIP009,06-02-2024 08:06,2365,80,loud,0
AUD0616,TRIP009,06-02-2024 08:07,2408,59,normal,0
AUD0617,TRIP009,06-02-2024 08:07,2451,60,normal,0
AUD0618,TRIP009,06-02-2024 08:08,2494,65,normal,0
AUD0619,TRIP009,06-02-2024 08:09,2537,53,quiet,0
AUD0620,TRIP009,06-02-2024 08:10,2580,71,conversation,0
AUD0621,TRIP009,06-02-2024 08:10,2623,56,quiet,0
AUD0622,TRIP009,06-02-2024 08:11,2666,49,quiet,0
AUD0623,TRIP009,06-02-2024 08:12,2709,84,very_loud,14
AUD0624,TRIP009,06-02-2024 08:12,2752,67,normal,0
AUD0625,TRIP009,06-02-2024 08:13,2795,70,conversation,0
AUD0626,TRIP009,06-02-2024 08:14,2838,69,conversation,0
AUD0627,TRIP009,06-02-2024 08:15,2881,60,normal,0
AUD0628,TRIP009,06-02-2024 08:15,2924,79,loud,0
AUD0629,TRIP009,06-02-2024 08:16,2967,75,conversation,0
AUD0630,TRIP009,06-02-2024 08:17,3010,70,conversation,0
AUD0631,TRIP009,06-02-2024 08:17,3053,47,quiet,0
AUD0632,TRIP009,06-02-2024 08:18,3096,48,quiet,0
AUD0633,TRIP009,06-02-2024 08:19,3139,67,normal,0
AUD0634,TRIP009,06-02-2024 08:20,3182,75,conversation,0
AUD0635,TRIP009,06-02-2024 08:20,3225,51,quiet,0
AUD0636,TRIP009,06-02-2024 08:21,3268,73,conversation,0
AUD0637,TRIP009,06-02-2024 08:22,3311,56,quiet,0
AUD0638,TRIP009,06-02-2024 08:22,3354,66,normal,0
AUD0639,TRIP009,06-02-2024 08:23,3397,60,normal,0
AUD0640,TRIP009,06-02-2024 08:24,3440,58,normal,0
AUD0641,TRIP009,06-02-2024 08:25,3483,60,normal,0
AUD0642,TRIP009,06-02-2024 08:25,3526,67,normal,0
AUD0643,TRIP009,06-02-2024 08:26,3569,76,loud,0
AUD0644,TRIP009,06-02-2024 08:27,3600,84,loud,0
AUD0645,TRIP010,06-02-2024 06:07,0,82,loud,0
AUD0646,TRIP010,06-02-2024 06:07,37,60,normal,0
AUD0647,TRIP010,06-02-2024 06:08,74,45,quiet,0
AUD0648,TRIP010,06-02-2024 06:08,111,45,quiet,0
AUD0649,TRIP010,06-02-2024 06:09,148,45,quiet,0
AUD0650,TRIP010,06-02-2024 06:10,185,49,quiet,0
AUD0651,TRIP010,06-02-2024 06:10,222,54,quiet,0
AUD0652,TRIP010,06-02-2024 06:11,259,63,normal,0
AUD0653,TRIP010,06-02-2024 06:11,296,45,quiet,0
AUD0654,TRIP010,06-02-2024 06:12,333,52,quiet,0
AUD0655,TRIP010,06-02-2024 06:13,370,70,conversation,0
AUD0656,TRIP010,06-02-2024 06:13,407,49,quiet,0
AUD0657,TRIP010,06-02-2024 06:14,444,66,normal,0
AUD0658,TRIP010,06-02-2024 06:15,481,63,normal,0
AUD0659,TRIP010,06-02-2024 06:15,518,68,conversation,0
AUD0660,TRIP010,06-02-2024 06:16,555,48,quiet,0
AUD0661,TRIP010,06-02-2024 06:16,592,55,quiet,0
AUD0662,TRIP010,06-02-2024 06:17,629,50,quiet,0
AUD0663,TRIP010,06-02-2024 06:18,666,67,normal,0
AUD0664,TRIP010,06-02-2024 06:18,703,54,quiet,0
AUD0665,TRIP010,06-02-2024 06:19,740,55,quiet,0
AUD0666,TRIP010,06-02-2024 06:19,777,45,quiet,0
AUD0667,TRIP010,06-02-2024 06:20,814,45,quiet,0
AUD0668,TRIP010,06-02-2024 06:21,851,65,normal,0
AUD0669,TRIP010,06-02-2024 06:21,888,64,normal,0
AUD0670,TRIP010,06-02-2024 06:22,925,57,quiet,0
AUD0671,TRIP010,06-02-2024 06:23,962,82,loud,0
AUD0672,TRIP010,06-02-2024 06:23,999,52,quiet,0
AUD0673,TRIP010,06-02-2024 06:24,1036,62,normal,0
AUD0674,TRIP010,06-02-2024 06:24,1073,61,normal,0
AUD0675,TRIP010,06-02-2024 06:25,1110,65,normal,0
AUD0676,TRIP010,06-02-2024 06:26,1147,63,normal,0
AUD0677,TRIP010,06-02-2024 06:26,1184,45,quiet,0
AUD0678,TRIP010,06-02-2024 06:27,1200,87,loud,0
AUD0679,TRIP011,06-02-2024 06:47,0,74,loud,0
AUD0680,TRIP011,06-02-2024 06:47,51,70,conversation,0
AUD0681,TRIP011,06-02-2024 06:48,102,59,normal,0
AUD0682,TRIP011,06-02-2024 06:49,153,48,quiet,0
AUD0683,TRIP011,06-02-2024 06:50,204,50,quiet,0
AUD0684,TRIP011,06-02-2024 06:51,255,60,normal,0
AUD0685,TRIP011,06-02-2024 06:52,306,49,quiet,0
AUD0686,TRIP011,06-02-2024 06:52,357,59,normal,0
AUD0687,TRIP011,06-02-2024 06:53,408,45,quiet,0
AUD0688,TRIP011,06-02-2024 06:54,459,45,quiet,0
AUD0689,TRIP011,06-02-2024 06:55,510,57,quiet,0
AUD0690,TRIP011,06-02-2024 06:56,561,73,conversation,0
AUD0691,TRIP011,06-02-2024 06:57,612,46,quiet,0
AUD0692,TRIP011,06-02-2024 06:58,663,57,quiet,0
AUD0693,TRIP011,06-02-2024 06:58,714,66,normal,0
AUD0694,TRIP011,06-02-2024 06:59,765,56,quiet,0
AUD0695,TRIP011,06-02-2024 07:00,816,52,quiet,0
AUD0696,TRIP011,06-02-2024 07:01,867,66,normal,0
AUD0697,TRIP011,06-02-2024 07:02,918,45,quiet,0
AUD0698,TRIP011,06-02-2024 07:03,969,45,quiet,0
AUD0699,TRIP011,06-02-2024 07:04,1020,45,quiet,0
AUD0700,TRIP011,06-02-2024 07:04,1071,45,quiet,0
AUD0701,TRIP011,06-02-2024 07:05,1122,45,quiet,0
AUD0702,TRIP011,06-02-2024 07:06,1173,50,quiet,0
AUD0703,TRIP011,06-02-2024 07:07,1224,46,quiet,0
AUD0704,TRIP011,06-02-2024 07:08,1275,45,quiet,0
AUD0705,TRIP011,06-02-2024 07:09,1326,49,quiet,0
AUD0706,TRIP011,06-02-2024 07:09,1377,51,quiet,0
AUD0707,TRIP011,06-02-2024 07:10,1428,58,normal,0
AUD0708,TRIP011,06-02-2024 07:11,1479,63,normal,0
AUD0709,TRIP011,06-02-2024 07:12,1530,58,normal,0
AUD0710,TRIP011,06-02-2024 07:13,1581,45,quiet,0
AUD0711,TRIP011,06-02-2024 07:14,1632,45,quiet,0
AUD0712,TRIP011,06-02-2024 07:15,1683,46,quiet,0
AUD0713,TRIP011,06-02-2024 07:15,1734,45,quiet,0
AUD0714,TRIP011,06-02-2024 07:16,1785,67,normal,0
AUD0715,TRIP011,06-02-2024 07:17,1836,47,quiet,0
AUD0716,TRIP011,06-02-2024 07:18,1887,45,quiet,0
AUD0717,TRIP011,06-02-2024 07:19,1938,57,quiet,0
AUD0718,TRIP011,06-02-2024 07:20,1989,45,quiet,0
AUD0719,TRIP011,06-02-2024 07:21,2040,45,quiet,0
AUD0720,TRIP011,06-02-2024 07:21,2091,55,quiet,0
AUD0721,TRIP011,06-02-2024 07:22,2142,45,quiet,0
AUD0722,TRIP011,06-02-2024 07:23,2193,68,conversation,0
AUD0723,TRIP011,06-02-2024 07:24,2244,57,quiet,0
AUD0724,TRIP011,06-02-2024 07:25,2295,52,quiet,0
AUD0725,TRIP011,06-02-2024 07:26,2346,54,quiet,0
AUD0726,TRIP011,06-02-2024 07:26,2397,45,quiet,0
AUD0727,TRIP011,06-02-2024 07:27,2448,51,quiet,0
AUD0728,TRIP011,06-02-2024 07:28,2499,45,quiet,0
AUD0729,TRIP011,06-02-2024 07:29,2550,64,normal,0
AUD0730,TRIP011,06-02-2024 07:30,2601,72,conversation,0
AUD0731,TRIP011,06-02-2024 07:31,2652,45,quiet,0
AUD0732,TRIP011,06-02-2024 07:32,2703,46,quiet,0
AUD0733,TRIP011,06-02-2024 07:32,2754,53,quiet,0
AUD0734,TRIP011,06-02-2024 07:33,2805,63,normal,0
AUD0735,TRIP011,06-02-2024 07:34,2856,72,conversation,0
AUD0736,TRIP011,06-02-2024 07:35,2907,51,quiet,0
AUD0737,TRIP011,06-02-2024 07:36,2958,66,normal,0
AUD0738,TRIP011,06-02-2024 07:37,3009,53,quiet,0
AUD0739,TRIP011,06-02-2024 07:38,3060,48,quiet,0
AUD0740,TRIP011,06-02-2024 07:38,3111,45,quiet,0
AUD0741,TRIP011,06-02-2024 07:39,3162,45,quiet,0
AUD0742,TRIP011,06-02-2024 07:40,3213,51,quiet,0
AUD0743,TRIP011,06-02-2024 07:41,3264,47,quiet,0
AUD0744,TRIP011,06-02-2024 07:42,3315,79,loud,0
AUD0745,TRIP011,06-02-2024 07:43,3366,54,quiet,0
AUD0746,TRIP011,06-02-2024 07:43,3417,49,quiet,0
AUD0747,TRIP011,06-02-2024 07:44,3468,45,quiet,0
AUD0748,TRIP011,06-02-2024 07:45,3519,48,quiet,0
AUD0749,TRIP011,06-02-2024 07:46,3540,75,loud,0
AUD0750,TRIP012,06-02-2024 08:18,0,77,loud,0
AUD0751,TRIP012,06-02-2024 08:18,39,61,normal,0
AUD0752,TRIP012,06-02-2024 08:19,78,58,normal,0
AUD0753,TRIP012,06-02-2024 08:19,117,52,quiet,0
AUD0754,TRIP012,06-02-2024 08:20,156,51,quiet,0
AUD0755,TRIP012,06-02-2024 08:21,195,58,normal,0
AUD0756,TRIP012,06-02-2024 08:21,234,60,normal,0
AUD0757,TRIP012,06-02-2024 08:22,273,61,normal,0
AUD0758,TRIP012,06-02-2024 08:23,312,63,normal,0
AUD0759,TRIP012,06-02-2024 08:23,351,64,normal,0
AUD0760,TRIP012,06-02-2024 08:24,390,45,quiet,0
AUD0761,TRIP012,06-02-2024 08:25,429,57,quiet,0
AUD0762,TRIP012,06-02-2024 08:25,468,66,normal,0
AUD0763,TRIP012,06-02-2024 08:26,507,49,quiet,0
AUD0764,TRIP012,06-02-2024 08:27,546,46,quiet,0
AUD0765,TRIP012,06-02-2024 08:27,585,45,quiet,0
AUD0766,TRIP012,06-02-2024 08:28,624,45,quiet,0
AUD0767,TRIP012,06-02-2024 08:29,663,52,quiet,0
AUD0768,TRIP012,06-02-2024 08:29,702,66,normal,0
AUD0769,TRIP012,06-02-2024 08:30,741,45,quiet,0
AUD0770,TRIP012,06-02-2024 08:31,780,66,normal,0
AUD0771,TRIP012,06-02-2024 08:31,819,55,quiet,0
AUD0772,TRIP012,06-02-2024 08:32,858,45,quiet,0
AUD0773,TRIP012,06-02-2024 08:32,897,61,normal,0
AUD0774,TRIP012,06-02-2024 08:33,936,61,normal,0
AUD0775,TRIP012,06-02-2024 08:34,975,57,quiet,0
AUD0776,TRIP012,06-02-2024 08:34,1014,59,normal,0
AUD0777,TRIP012,06-02-2024 08:35,1053,62,normal,0
AUD0778,TRIP012,06-02-2024 08:36,1092,56,quiet,0
AUD0779,TRIP012,06-02-2024 08:36,1131,64,normal,0
AUD0780,TRIP012,06-02-2024 08:37,1170,45,quiet,0
AUD0781,TRIP012,06-02-2024 08:38,1209,58,normal,0
AUD0782,TRIP012,06-02-2024 08:38,1248,58,normal,0
AUD0783,TRIP012,06-02-2024 08:39,1287,65,normal,0
AUD0784,TRIP012,06-02-2024 08:40,1326,61,normal,0
AUD0785,TRIP012,06-02-2024 08:40,1365,51,quiet,0
AUD0786,TRIP012,06-02-2024 08:41,1404,60,normal,0
AUD0787,TRIP012,06-02-2024 08:42,1443,46,quiet,0
AUD0788,TRIP012,06-02-2024 08:42,1482,45,quiet,0
AUD0789,TRIP012,06-02-2024 08:43,1521,54,quiet,0
AUD0790,TRIP012,06-02-2024 08:44,1560,45,quiet,0
AUD0791,TRIP012,06-02-2024 08:44,1599,52,quiet,0
AUD0792,TRIP012,06-02-2024 08:45,1638,61,normal,0
AUD0793,TRIP012,06-02-2024 08:45,1677,64,normal,0
AUD0794,TRIP012,06-02-2024 08:46,1716,45,quiet,0
AUD0795,TRIP012,06-02-2024 08:47,1755,45,quiet,0
AUD0796,TRIP012,06-02-2024 08:47,1794,45,quiet,0
AUD0797,TRIP012,06-02-2024 08:48,1833,51,quiet,0
AUD0798,TRIP012,06-02-2024 08:49,1872,77,loud,0
AUD0799,TRIP012,06-02-2024 08:49,1911,47,quiet,0
AUD0800,TRIP012,06-02-2024 08:50,1950,72,conversation,0
AUD0801,TRIP012,06-02-2024 08:51,1989,62,normal,0
AUD0802,TRIP012,06-02-2024 08:51,2028,54,quiet,0
AUD0803,TRIP012,06-02-2024 08:52,2067,53,quiet,0
AUD0804,TRIP012,06-02-2024 08:53,2106,66,normal,0
AUD0805,TRIP012,06-02-2024 08:53,2145,49,quiet,0
AUD0806,TRIP012,06-02-2024 08:54,2184,74,conversation,0
AUD0807,TRIP012,06-02-2024 08:55,2223,60,normal,0
AUD0808,TRIP012,06-02-2024 08:55,2262,52,quiet,0
AUD0809,TRIP012,06-02-2024 08:56,2301,56,quiet,0
AUD0810,TRIP012,06-02-2024 08:57,2340,66,normal,0
AUD0811,TRIP012,06-02-2024 08:57,2379,72,conversation,0
AUD0812,TRIP012,06-02-2024 08:58,2400,83,loud,0
AUD0813,TRIP013,06-02-2024 06:03,0,72,loud,0
AUD0814,TRIP013,06-02-2024 06:03,54,48,quiet,0
AUD0815,TRIP013,06-02-2024 06:04,108,67,normal,0
AUD0816,TRIP013,06-02-2024 06:05,162,53,quiet,0
AUD0817,TRIP013,06-02-2024 06:06,216,55,quiet,0
AUD0818,TRIP013,06-02-2024 06:07,270,69,conversation,0
AUD0819,TRIP013,06-02-2024 06:08,324,68,conversation,0
AUD0820,TRIP013,06-02-2024 06:09,378,51,quiet,0
AUD0821,TRIP013,06-02-2024 06:10,432,62,normal,0
AUD0822,TRIP013,06-02-2024 06:11,486,61,normal,0
AUD0823,TRIP013,06-02-2024 06:12,540,53,quiet,0
AUD0824,TRIP013,06-02-2024 06:12,594,62,normal,0
AUD0825,TRIP013,06-02-2024 06:13,648,60,normal,0
AUD0826,TRIP013,06-02-2024 06:14,702,57,quiet,0
AUD0827,TRIP013,06-02-2024 06:15,756,69,conversation,0
AUD0828,TRIP013,06-02-2024 06:16,810,47,quiet,0
AUD0829,TRIP013,06-02-2024 06:17,864,56,quiet,0
AUD0830,TRIP013,06-02-2024 06:18,918,54,quiet,0
AUD0831,TRIP013,06-02-2024 06:19,972,47,quiet,0
AUD0832,TRIP013,06-02-2024 06:20,1026,61,normal,0
AUD0833,TRIP013,06-02-2024 06:21,1080,51,quiet,0
AUD0834,TRIP013,06-02-2024 06:21,1134,54,quiet,0
AUD0835,TRIP013,06-02-2024 06:22,1188,66,normal,0
AUD0836,TRIP013,06-02-2024 06:23,1242,45,quiet,0
AUD0837,TRIP013,06-02-2024 06:24,1296,65,normal,0
AUD0838,TRIP013,06-02-2024 06:25,1350,74,conversation,0
