sensor_id,trip_id,timestamp,elapsed_seconds,accel_x,accel_y,accel_z,speed_kmh,gps_lat,gps_lon
ACC0268,TRIP003,06-02-2024 09:19,1608,0.872,0.184,9.829,37,18.50778,73.84958
ACC0269,TRIP003,06-02-2024 09:20,1632,3.529,0.677,9.56,14,18.55341,73.84162
ACC0270,TRIP003,06-02-2024 09:20,1656,1.031,0.174,10.104,21.2,18.49095,73.9346
ACC0271,TRIP003,06-02-2024 09:21,1680,0.836,0.676,9.569,32.4,18.52893,73.80896
ACC0272,TRIP003,06-02-2024 09:21,1704,1.202,0.295,9.431,25.8,18.62099,73.86923
ACC0273,TRIP003,06-02-2024 09:21,1728,4.945,-0.391,9.985,23,18.54058,73.94548
ACC0274,TRIP003,06-02-2024 09:22,1752,0.912,0.488,9.825,16.6,18.52661,73.97002
ACC0275,TRIP003,06-02-2024 09:22,1776,0.403,0.206,9.78,10.9,18.55424,73.86606
ACC0276,TRIP003,06-02-2024 09:23,1800,0.406,-0.24,9.353,7.3,18.56314,73.90108
ACC0277,TRIP003,06-02-2024 09:23,1824,-0.76,-0.344,10.095,5.9,18.56954,73.84065
ACC0278,TRIP003,06-02-2024 09:23,1848,0.02,0.425,9.727,1.8,18.48674,73.88864
ACC0279,TRIP003,06-02-2024 09:24,1872,0.656,-4.626,9.97,0,18.44256,73.80939
ACC0280,TRIP003,06-02-2024 09:24,1896,-0.074,-0.08,9.667,0,18.47841,73.87323
ACC0281,TRIP003,06-02-2024 09:25,1920,-0.045,-2.691,9.804,0,18.5329,73.86209
ACC0282,TRIP004,06-02-2024 09:56,0,0.312,0.232,9.544,3.3,18.55846,73.87825
ACC0283,TRIP004,06-02-2024 09:56,31,0.569,0.218,9.839,4.6,18.56593,73.85133
ACC0284,TRIP004,06-02-2024 09:57,62,0.537,0.453,9.756,9.1,18.48395,73.89181
ACC0285,TRIP004,06-02-2024 09:57,93,-5.803,0.228,9.611,15.8,18.48746,73.8334
ACC0286,TRIP004,06-02-2024 09:58,124,-0.055,-0.483,9.826,18.4,18.50314,73.77414
ACC0287,TRIP004,06-02-2024 09:58,155,-0.036,0.72,9.644,20.8,18.51295,73.89573
ACC0288,TRIP004,06-02-2024 09:59,186,0.102,0.12,9.446,16.6,18.43288,73.83601
ACC0289,TRIP004,06-02-2024 09:59,217,0.582,0.436,9.687,21.3,18.56882,73.88089
ACC0290,TRIP004,06-02-2024 10:00,248,-5.633,0.024,9.431,22.1,18.57748,73.81214
ACC0291,TRIP004,06-02-2024 10:00,279,0.676,0.172,9.323,13.4,18.4307,73.81206
ACC0292,TRIP004,06-02-2024 10:01,310,-6.631,-0.286,9.634,23.6,18.49905,73.83585
ACC0293,TRIP004,06-02-2024 10:01,341,0.175,0.489,9.405,23.6,18.55506,73.77708
ACC0294,TRIP004,06-02-2024 10:02,372,0.904,0.18,9.636,12.7,18.5134,73.87548
ACC0295,TRIP004,06-02-2024 10:02,403,-1.175,-2.815,9.732,22.3,18.50955,73.83445
ACC0296,TRIP004,06-02-2024 10:03,434,1.089,-0.093,9.687,16.5,18.60318,73.84615
ACC0297,TRIP004,06-02-2024 10:03,465,1.139,0.174,9.658,22.2,18.51274,73.90425
ACC0298,TRIP004,06-02-2024 10:04,496,0.541,-0.25,9.507,18.8,18.51701,73.82317
ACC0299,TRIP004,06-02-2024 10:04,527,0.569,0.431,9.672,23.6,18.51779,73.79314
ACC0300,TRIP004,06-02-2024 10:05,558,0.578,0.94,9.717,17.3,18.52194,73.99962
ACC0301,TRIP004,06-02-2024 10:05,589,-0.087,0.436,9.552,21.8,18.50959,73.86759
ACC0302,TRIP004,06-02-2024 10:06,620,-0.289,0.204,9.618,8.9,18.46665,73.89909
ACC0303,TRIP004,06-02-2024 10:06,651,1.386,-0.486,9.481,12.1,18.61096,73.8795
ACC0304,TRIP004,06-02-2024 10:07,682,0.411,-0.211,9.602,20.3,18.46418,73.88421
ACC0305,TRIP004,06-02-2024 10:07,713,0.592,-0.321,9.759,12.4,18.59882,73.88067
ACC0306,TRIP004,06-02-2024 10:08,744,-0.053,0.222,9.504,23.5,18.51575,73.82856
ACC0307,TRIP004,06-02-2024 10:08,775,3.827,-0.736,9.489,12,18.46082,73.95477
ACC0308,TRIP004,06-02-2024 10:09,806,2.831,0.457,9.833,14.7,18.44868,73.98791
ACC0309,TRIP004,06-02-2024 10:09,837,-0.229,-0.216,9.401,10.2,18.65109,73.84218
ACC0310,TRIP004,06-02-2024 10:10,868,-0.942,0.102,9.637,11.5,18.5414,73.88609
ACC0311,TRIP004,06-02-2024 10:10,899,0.21,-0.241,9.833,19.2,18.57512,73.90621
ACC0312,TRIP004,06-02-2024 10:11,930,-0.461,-0.102,9.489,11,18.54864,73.92203
ACC0313,TRIP004,06-02-2024 10:12,961,0.525,0.68,9.794,19.6,18.60546,73.8732
ACC0314,TRIP004,06-02-2024 10:12,992,-0.103,0.481,9.947,16.2,18.59721,73.76931
ACC0315,TRIP004,06-02-2024 10:13,1023,0.376,-0.091,10.177,17.4,18.51179,73.86948
ACC0316,TRIP004,06-02-2024 10:13,1054,-0.056,0.593,9.574,8.2,18.59802,73.93556
ACC0317,TRIP004,06-02-2024 10:14,1085,0.127,0.104,9.539,20.1,18.4807,73.83801
ACC0318,TRIP004,06-02-2024 10:14,1116,-0.538,0.288,9.747,12.8,18.49987,73.88409
ACC0319,TRIP004,06-02-2024 10:15,1147,-4.664,0.498,9.855,19.2,18.51578,73.80127
ACC0320,TRIP004,06-02-2024 10:15,1178,0.027,-0.25,9.788,13.9,18.48862,73.8842
ACC0321,TRIP004,06-02-2024 10:16,1209,0.217,-0.076,11.752,12.8,18.52211,73.83791
ACC0322,TRIP004,06-02-2024 10:16,1240,0.552,0.558,9.755,11.8,18.60625,73.85539
ACC0323,TRIP004,06-02-2024 10:17,1271,0.682,-0.135,9.933,16.2,18.54795,73.90548
ACC0324,TRIP004,06-02-2024 10:17,1302,0.503,0.155,10.002,23.6,18.51945,73.87176
ACC0325,TRIP004,06-02-2024 10:18,1333,0.617,-0.343,9.392,18.6,18.48763,73.83968
ACC0326,TRIP004,06-02-2024 10:18,1364,0.299,-3.86,9.455,20.7,18.56599,73.83601
ACC0327,TRIP004,06-02-2024 10:19,1395,1.719,0.193,9.561,18.4,18.54122,73.86505
ACC0328,TRIP004,06-02-2024 10:19,1426,-0.466,-0.185,9.67,17.5,18.50867,73.86413
ACC0329,TRIP004,06-02-2024 10:20,1457,0.934,0.16,9.78,18,18.56595,73.89213
ACC0330,TRIP004,06-02-2024 10:20,1488,0.828,0.435,9.68,21.8,18.59089,73.84111
ACC0331,TRIP004,06-02-2024 10:21,1519,0.509,0.366,9.535,20.1,18.53338,73.76332
ACC0332,TRIP004,06-02-2024 10:21,1550,0.306,0.136,9.983,20,18.49722,73.74384
ACC0333,TRIP004,06-02-2024 10:22,1581,0.163,-0.004,9.922,17.6,18.54271,73.85629
ACC0334,TRIP004,06-02-2024 10:22,1612,0.388,-0.127,9.357,11.8,18.57692,73.98902
ACC0335,TRIP004,06-02-2024 10:23,1643,-0.059,-0.274,9.81,10.7,18.56708,73.91645
ACC0336,TRIP004,06-02-2024 10:23,1674,0.268,0.426,11.756,8.5,18.52234,73.91472
ACC0337,TRIP005,06-02-2024 10:58,0,0.418,0.424,9.812,6,18.54736,73.81557
ACC0338,TRIP005,06-02-2024 10:58,40,1.076,0.59,9.559,8.8,18.48828,73.89319
ACC0339,TRIP005,06-02-2024 10:59,80,0.614,0.499,9.682,16.6,18.5059,73.84642
ACC0340,TRIP005,06-02-2024 11:00,120,1.01,-0.107,9.77,23.6,18.46903,73.82721
ACC0341,TRIP005,06-02-2024 11:00,160,0.521,-0.204,9.761,29.7,18.69492,73.87248
ACC0342,TRIP005,06-02-2024 11:01,200,1.252,-0.536,9.719,20,18.51697,73.77211
ACC0343,TRIP005,06-02-2024 11:02,240,1.273,0.35,11.967,20,18.54139,73.92624
ACC0344,TRIP005,06-02-2024 11:02,280,0.674,-0.333,9.434,28.6,18.45662,73.84861
ACC0345,TRIP005,06-02-2024 11:03,320,-0.283,-0.21,9.681,24.1,18.57752,73.8908
ACC0346,TRIP005,06-02-2024 11:04,360,-4.657,-0.228,9.598,22.7,18.42,73.82172
ACC0347,TRIP005,06-02-2024 11:04,400,4.773,-0.367,10.171,29.5,18.54553,73.84318
ACC0348,TRIP005,06-02-2024 11:05,440,-1.905,0.601,9.864,18,18.58999,73.81995
ACC0349,TRIP005,06-02-2024 11:06,480,-0.584,-0.616,9.764,24,18.42721,73.8897
ACC0350,TRIP005,06-02-2024 11:06,520,1.234,0.097,9.702,29.7,18.58333,73.84605
ACC0351,TRIP005,06-02-2024 11:07,560,0.58,0.422,9.673,22.5,18.53033,73.93277
ACC0352,TRIP005,06-02-2024 11:08,600,0.686,0.888,9.623,29.5,18.55546,74.02788
ACC0353,TRIP005,06-02-2024 11:08,640,-0.014,0.368,9.779,15.2,18.49547,73.91013
ACC0354,TRIP005,06-02-2024 11:09,680,0.823,-0.184,9.982,29.2,18.55942,73.87566
ACC0355,TRIP005,06-02-2024 11:10,720,0.353,-4.019,9.706,23.7,18.48757,73.81357
ACC0356,TRIP005,06-02-2024 11:10,760,0.533,0.189,9.743,17.8,18.49919,73.93984
ACC0357,TRIP005,06-02-2024 11:11,800,0.14,0.393,9.333,20.7,18.58016,73.78024
ACC0358,TRIP005,06-02-2024 11:12,840,1.307,0.052,9.758,29,18.50833,73.91106
ACC0359,TRIP005,06-02-2024 11:12,880,0.113,-3.839,9.769,18.3,18.47809,73.88795
ACC0360,TRIP005,06-02-2024 11:13,920,0.636,0.045,9.853,29.7,18.51386,73.82085
ACC0361,TRIP005,06-02-2024 11:14,960,4.384,0.519,9.607,29.7,18.49763,73.83533
ACC0362,TRIP005,06-02-2024 11:14,1000,0.648,0.023,9.385,21.5,18.59796,73.87363
ACC0363,TRIP005,06-02-2024 11:15,1040,-4.183,-0.064,10.036,25,18.58925,73.83433
ACC0364,TRIP005,06-02-2024 11:16,1080,0.406,0.2,9.752,18.8,18.55181,73.7521
ACC0365,TRIP005,06-02-2024 11:16,1120,-5.038,0.217,9.749,24.3,18.56621,73.84445
ACC0366,TRIP005,06-02-2024 11:17,1160,2.214,-0.086,9.72,16.7,18.54193,73.82545
ACC0367,TRIP005,06-02-2024 11:18,1200,1.027,0.389,9.814,19.7,18.62851,73.81307
ACC0368,TRIP005,06-02-2024 11:18,1240,-4.333,0.431,9.529,29.7,18.53867,73.86073
ACC0369,TRIP005,06-02-2024 11:19,1280,1.073,0.168,9.603,10.2,18.5557,73.82909
ACC0370,TRIP005,06-02-2024 11:20,1320,0.644,0.408,9.66,2.4,18.54278,73.80111
ACC0371,TRIP005,06-02-2024 11:20,1360,-0.05,0.538,9.627,2,18.63662,73.89251
ACC0372,TRIP005,06-02-2024 11:21,1400,0.178,-0.039,9.263,0.8,18.56186,73.86649
ACC0373,TRIP005,06-02-2024 11:22,1440,0.842,-0.422,9.582,0,18.62858,73.91978
ACC0374,TRIP006,06-02-2024 12:17,0,0.321,0.011,9.435,3.7,28.62963,77.23274
ACC0375,TRIP006,06-02-2024 12:17,19,0.833,0.048,9.643,4.6,28.53267,77.28897
ACC0376,TRIP006,06-02-2024 12:17,38,1.169,-0.23,9.515,6.7,28.62675,77.21253
ACC0377,TRIP006,06-02-2024 12:17,57,-0.208,-0.307,9.69,10.4,28.58007,77.2867
ACC0378,TRIP006,06-02-2024 12:18,76,1.162,-0.013,9.749,16.4,28.52958,77.28088
ACC0379,TRIP006,06-02-2024 12:18,95,0.848,-0.101,9.667,18.8,28.67638,77.22515
ACC0380,TRIP006,06-02-2024 12:18,114,1.215,0.663,9.853,25,28.57991,77.1595
ACC0381,TRIP006,06-02-2024 12:19,133,0.502,-0.356,9.662,29.4,28.61215,77.12704
ACC0382,TRIP006,06-02-2024 12:19,152,-6.763,0.963,9.87,34.8,28.54504,77.1618
ACC0383,TRIP006,06-02-2024 12:19,171,-0.895,0.185,9.496,37,28.56115,77.23125
ACC0384,TRIP006,06-02-2024 12:20,190,1.24,0.203,9.546,37,28.54794,77.23046
ACC0385,TRIP006,06-02-2024 12:20,209,1.882,-0.049,9.646,42.6,28.62587,77.22935
ACC0386,TRIP006,06-02-2024 12:20,228,1.052,-0.047,9.897,44.7,28.61478,77.19463
ACC0387,TRIP006,06-02-2024 12:21,247,-0.09,3.766,9.55,44.7,28.64113,77.22338
ACC0388,TRIP006,06-02-2024 12:21,266,0.855,0.356,9.743,44.7,28.63716,77.22208
ACC0389,TRIP006,06-02-2024 12:21,285,0.015,0.878,9.49,44.7,28.59972,77.2987
ACC0390,TRIP006,06-02-2024 12:22,304,-0.041,-0.188,9.765,44.7,28.59192,77.10322
ACC0391,TRIP006,06-02-2024 12:22,323,0.1,-0.395,9.917,44.7,28.6558,77.17591
ACC0392,TRIP006,06-02-2024 12:22,342,0.85,-0.203,9.517,44.7,28.60295,77.20261
ACC0393,TRIP006,06-02-2024 12:23,361,-0.049,0.237,9.891,44.7,28.60821,77.19674
ACC0394,TRIP006,06-02-2024 12:23,380,-0.234,0.327,9.672,18,28.66827,77.15194
ACC0395,TRIP006,06-02-2024 12:23,399,0.513,-0.082,9.986,31.4,28.63092,77.30113
ACC0396,TRIP006,06-02-2024 12:23,418,0.395,0.347,9.517,20.1,28.5612,77.24606
ACC0397,TRIP006,06-02-2024 12:24,437,0.563,-0.541,9.507,42.9,28.61771,77.07695
ACC0398,TRIP006,06-02-2024 12:24,456,0.482,-0.128,9.899,44.6,28.58234,77.22968
ACC0399,TRIP006,06-02-2024 12:24,475,1.374,0.344,9.792,44.7,28.55403,77.24409
ACC0400,TRIP006,06-02-2024 12:25,494,0.591,0.109,9.8,26.9,28.46334,77.22094
ACC0401,TRIP006,06-02-2024 12:25,513,0.668,0.159,10.028,39.2,28.54989,77.22768
ACC0402,TRIP006,06-02-2024 12:25,532,1.027,0.345,9.52,37.4,28.59337,77.25027
ACC0403,TRIP006,06-02-2024 12:26,551,0.881,0.259,9.958,30.3,28.64072,77.23763
ACC0404,TRIP006,06-02-2024 12:26,570,-0.624,-3.569,9.87,44.7,28.60282,77.25031
ACC0405,TRIP006,06-02-2024 12:26,589,0.184,0.332,9.936,41.3,28.6547,77.21478
ACC0406,TRIP006,06-02-2024 12:27,608,0.734,0.154,9.738,33,28.68254,77.15568
ACC0407,TRIP006,06-02-2024 12:27,627,0.459,0.996,9.615,29.6,28.59026,77.29574
ACC0408,TRIP006,06-02-2024 12:27,646,-0.202,-2.62,9.818,8.4,28.66022,77.30489
ACC0409,TRIP006,06-02-2024 12:28,665,0.076,0.515,9.56,37,28.53003,77.13477
ACC0410,TRIP006,06-02-2024 12:28,684,-0.307,0.325,9.46,25.5,28.56595,77.18955
ACC0411,TRIP006,06-02-2024 12:28,703,1.312,-0.045,9.876,28.1,28.61615,77.17149
ACC0412,TRIP006,06-02-2024 12:29,722,-0.059,0.268,9.653,33,28.66797,77.23472
ACC0413,TRIP006,06-02-2024 12:29,741,-3.47,0.166,9.526,29.5,28.57124,77.13235
ACC0414,TRIP006,06-02-2024 12:29,760,0.74,-0.078,10.204,30.3,28.68382,77.25337
ACC0415,TRIP006,06-02-2024 12:29,779,-0.072,-0.824,9.611,44.7,28.6263,77.22749
ACC0416,TRIP006,06-02-2024 12:30,798,0.629,0.52,9.512,44.7,28.69954,77.21888
ACC0417,TRIP006,06-02-2024 12:30,817,0.027,-0.06,9.558,27.9,28.54393,77.2042
ACC0418,TRIP006,06-02-2024 12:30,836,1.064,0.317,9.753,28.2,28.61302,77.23212
ACC0419,TRIP006,06-02-2024 12:31,855,0.344,0.632,9.702,39.9,28.59469,77.12355
ACC0420,TRIP006,06-02-2024 12:31,874,0.835,0.43,9.784,35.9,28.57896,77.24188
ACC0421,TRIP006,06-02-2024 12:31,893,0.063,0.644,9.523,37.3,28.70123,77.25784
ACC0422,TRIP006,06-02-2024 12:32,912,0.572,0.262,9.151,30.3,28.61698,77.1967
ACC0423,TRIP006,06-02-2024 12:32,931,4.243,0.071,9.488,35.7,28.61184,77.20005
ACC0424,TRIP006,06-02-2024 12:32,950,-0.944,5.239,9.699,44.7,28.66042,77.21237
ACC0425,TRIP006,06-02-2024 12:33,969,0.333,0.158,9.684,31.1,28.6325,77.25253
ACC0426,TRIP006,06-02-2024 12:33,988,-0.23,-0.499,9.873,22.5,28.64525,77.14351
ACC0427,TRIP006,06-02-2024 12:33,1007,0.035,0.267,9.871,44.7,28.59279,77.22406
ACC0428,TRIP006,06-02-2024 12:34,1026,0.581,0.843,9.941,44.7,28.57076,77.26821
ACC0429,TRIP006,06-02-2024 12:34,1045,1.361,0.28,9.17,20.1,28.65303,77.20348
ACC0430,TRIP006,06-02-2024 12:34,1064,-0.11,-0.322,9.686,39.9,28.60303,77.27681
ACC0431,TRIP006,06-02-2024 12:35,1083,0.588,0.227,9.389,25.9,28.62116,77.31462
ACC0432,TRIP006,06-02-2024 12:35,1102,-0.635,-1.044,9.847,38.7,28.67774,77.17164
ACC0433,TRIP006,06-02-2024 12:35,1121,0.908,0.021,9.615,36.6,28.64123,77.24293
ACC0434,TRIP006,06-02-2024 12:36,1140,0.984,0.015,9.434,33.4,28.59068,77.18749
ACC0435,TRIP006,06-02-2024 12:36,1159,0.44,0.045,9.697,32.9,28.62977,77.09815
ACC0436,TRIP006,06-02-2024 12:36,1178,-2.633,0.432,9.424,44.7,28.69463,77.18685
ACC0437,TRIP006,06-02-2024 12:36,1197,0.01,0.019,9.651,40.3,28.52676,77.15047
ACC0438,TRIP006,06-02-2024 12:37,1216,-0.253,-0.125,9.377,16.1,28.52063,77.16547
ACC0439,TRIP006,06-02-2024 12:37,1235,0.642,0.275,9.499,44.2,28.56453,77.21432
ACC0440,TRIP006,06-02-2024 12:37,1254,0.941,0.452,9.552,41.3,28.60553,77.20654
ACC0441,TRIP006,06-02-2024 12:38,1273,-0.657,0.106,9.942,44.7,28.58953,77.19026
ACC0442,TRIP006,06-02-2024 12:38,1292,-0.558,0.438,9.833,31.5,28.57831,77.22116
ACC0443,TRIP006,06-02-2024 12:38,1311,0.2,1.061,9.719,25.5,28.63096,77.14936
ACC0444,TRIP006,06-02-2024 12:39,1330,-0.225,0.022,9.887,22.8,28.64821,77.16211
ACC0445,TRIP006,06-02-2024 12:39,1349,0.563,-0.051,9.644,28.7,28.60474,77.22848
ACC0446,TRIP006,06-02-2024 12:39,1368,0.297,0.672,9.812,44.7,28.56718,77.17561
ACC0447,TRIP006,06-02-2024 12:40,1387,0.346,0.446,9.951,25.9,28.60012,77.11329
ACC0448,TRIP006,06-02-2024 12:40,1406,0.415,0.273,10.121,34.1,28.66177,77.16942
ACC0449,TRIP006,06-02-2024 12:40,1425,0.343,-0.11,9.8,28.9,28.56822,77.27748
ACC0450,TRIP006,06-02-2024 12:41,1444,-0.637,0.179,9.756,34.4,28.60588,77.25915
ACC0451,TRIP006,06-02-2024 12:41,1463,-0.389,-0.366,9.925,35.2,28.63901,77.29265
ACC0452,TRIP006,06-02-2024 12:41,1482,0.81,-0.165,10.046,42.9,28.60369,77.18457
ACC0453,TRIP006,06-02-2024 12:42,1501,-0.603,0.48,9.509,35.8,28.59702,77.20488
ACC0454,TRIP006,06-02-2024 12:42,1520,0.303,0.956,9.977,26.7,28.62195,77.26042
ACC0455,TRIP006,06-02-2024 12:42,1539,-0.098,0.169,9.336,43.6,28.72658,77.22233
ACC0456,TRIP006,06-02-2024 12:42,1558,0.765,-0.162,9.567,14.5,28.63617,77.19404
ACC0457,TRIP006,06-02-2024 12:43,1577,0.476,0.036,9.478,27.7,28.64054,77.20965
ACC0458,TRIP006,06-02-2024 12:43,1596,0.993,-0.896,9.611,20.9,28.63108,77.24676
ACC0459,TRIP006,06-02-2024 12:43,1615,-0.027,0.435,9.739,43.6,28.71881,77.14685
ACC0460,TRIP006,06-02-2024 12:44,1634,0.634,0.31,9.601,37.2,28.54588,77.21561
ACC0461,TRIP006,06-02-2024 12:44,1653,-0.006,0.371,9.915,28.5,28.66305,77.22151
ACC0462,TRIP006,06-02-2024 12:44,1672,0.245,0.08,9.561,25.5,28.63587,77.1396
ACC0463,TRIP006,06-02-2024 12:45,1691,0.655,-0.126,9.76,18.7,28.5607,77.14867
ACC0464,TRIP006,06-02-2024 12:45,1710,0.611,0.032,9.513,44.7,28.56484,77.26353
ACC0465,TRIP006,06-02-2024 12:45,1729,1.056,0.04,9.491,26.6,28.49327,77.21344
ACC0466,TRIP006,06-02-2024 12:46,1748,0.895,-0.555,9.932,32,28.6872,77.21696
ACC0467,TRIP006,06-02-2024 12:46,1767,-0.483,0.485,9.546,42.6,28.5685,77.21999
ACC0468,TRIP006,06-02-2024 12:46,1786,0.626,-0.523,9.275,26.1,28.67001,77.16736
ACC0469,TRIP006,06-02-2024 12:47,1805,-3.892,0.368,9.73,33.5,28.6265,77.21905
ACC0470,TRIP006,06-02-2024 12:47,1824,0.166,0.229,9.707,31.1,28.66514,77.17124
ACC0471,TRIP006,06-02-2024 12:47,1843,0.223,0.343,9.276,31.5,28.59132,77.28117
ACC0472,TRIP006,06-02-2024 12:48,1862,0.371,0.966,9.645,29.2,28.62724,77.24106
ACC0473,TRIP006,06-02-2024 12:48,1881,0.909,-0.074,9.503,34.1,28.63039,77.20936
ACC0474,TRIP006,06-02-2024 12:48,1900,1.183,-0.19,9.553,39.8,28.72703,77.23575
ACC0475,TRIP006,06-02-2024 12:48,1919,-0.404,0.2,9.802,37.8,28.67942,77.33622
ACC0476,TRIP006,06-02-2024 12:49,1938,-0.213,-0.151,10.021,25,28.61897,77.22257
ACC0477,TRIP006,06-02-2024 12:49,1957,0.934,0.048,9.648,26.2,28.61646,77.20911
ACC0478,TRIP006,06-02-2024 12:49,1976,0.877,0.859,9.817,33.6,28.61598,77.18559
ACC0479,TRIP006,06-02-2024 12:50,1995,0.503,-0.369,9.634,39.3,28.60057,77.29518
ACC0480,TRIP006,06-02-2024 12:50,2014,1.224,0.305,9.716,37.8,28.6268,77.22186
ACC0481,TRIP006,06-02-2024 12:50,2033,0.076,0.071,9.783,21.3,28.59726,77.24476
ACC0482,TRIP006,06-02-2024 12:51,2052,-1.322,0.006,9.916,31.9,28.63207,77.3007
ACC0483,TRIP006,06-02-2024 12:51,2071,0.401,-0.322,10.025,26.7,28.62888,77.28927
ACC0484,TRIP006,06-02-2024 12:51,2090,-0.125,-0.059,9.799,39.4,28.5208,77.219
ACC0485,TRIP006,06-02-2024 12:52,2109,1.37,0.271,9.519,20.3,28.53231,77.16681
ACC0486,TRIP006,06-02-2024 12:52,2128,1.739,0.491,9.682,42.6,28.57907,77.32489
ACC0487,TRIP006,06-02-2024 12:52,2147,1.669,0.757,9.352,31.8,28.59356,77.21802
ACC0488,TRIP006,06-02-2024 12:53,2166,2.198,-0.231,9.746,33,28.62705,77.22764
ACC0489,TRIP006,06-02-2024 12:53,2185,0.464,0.405,9.766,24.2,28.69787,77.26909
ACC0490,TRIP006,06-02-2024 12:53,2204,-0.303,-0.04,9.656,34.1,28.60344,77.17557
ACC0491,TRIP006,06-02-2024 12:54,2223,-0.591,0.106,9.406,22.9,28.60778,77.15568
ACC0492,TRIP006,06-02-2024 12:54,2242,0.844,-0.02,9.613,36.9,28.59189,77.18345
ACC0493,TRIP006,06-02-2024 12:54,2261,0.931,0.441,9.885,44.2,28.69539,77.24231
ACC0494,TRIP006,06-02-2024 12:55,2280,0.632,0.22,9.645,42.5,28.61223,77.26621
ACC0495,TRIP006,06-02-2024 12:55,2299,0.075,1.018,9.575,19.3,28.5838,77.23973
ACC0496,TRIP006,06-02-2024 12:55,2318,0.289,0.54,9.56,26.9,28.66916,77.2758
ACC0497,TRIP006,06-02-2024 12:55,2337,2.345,0.622,9.765,34.8,28.62331,77.29448
ACC0498,TRIP006,06-02-2024 12:56,2356,1.287,0.514,9.449,44.7,28.56621,77.14891
ACC0499,TRIP006,06-02-2024 12:56,2375,0.714,0.561,9.799,35.6,28.57916,77.21815
ACC0500,TRIP006,06-02-2024 12:56,2394,-0.802,0.496,9.549,20,28.68393,77.19254
ACC0501,TRIP006,06-02-2024 12:57,2413,0.003,-0.538,9.725,38.8,28.60662,77.32239
ACC0502,TRIP006,06-02-2024 12:57,2432,0.63,-0.198,9.882,19.9,28.64771,77.17649
ACC0503,TRIP006,06-02-2024 12:57,2451,0.956,0.908,9.796,26.7,28.6458,77.34523
ACC0504,TRIP006,06-02-2024 12:58,2470,1.277,-0.096,9.692,34.4,28.64884,77.18565
ACC0505,TRIP006,06-02-2024 12:58,2489,0.993,0.677,10.002,26.3,28.63582,77.20852
ACC0506,TRIP006,06-02-2024 12:58,2508,0.828,-0.193,9.493,44.7,28.62034,77.22288
ACC0507,TRIP006,06-02-2024 12:59,2527,0.855,0.732,9.314,43.1,28.66405,77.14799
ACC0508,TRIP006,06-02-2024 12:59,2546,-0.104,0.209,10.026,27.6,28.58872,77.25076
ACC0509,TRIP006,06-02-2024 12:59,2565,-2.759,0.36,9.761,38.5,28.57654,77.26433
ACC0510,TRIP006,06-02-2024 13:00,2584,0.589,0.653,9.738,41.5,28.63572,77.12375
ACC0511,TRIP006,06-02-2024 13:00,2603,-0.001,-0.275,9.987,32.8,28.62828,77.19654
ACC0512,TRIP006,06-02-2024 13:00,2622,0.995,-0.131,9.699,36.1,28.53309,77.22201
ACC0513,TRIP006,06-02-2024 13:01,2641,0.32,-0.001,9.728,29.7,28.61381,77.23959
ACC0514,TRIP006,06-02-2024 13:01,2660,0.07,0.926,9.701,44.7,28.66763,77.24048
ACC0515,TRIP006,06-02-2024 13:01,2679,0.026,0.23,9.879,32.9,28.61441,77.2127
ACC0516,TRIP006,06-02-2024 13:01,2698,1.135,-0.067,9.566,42.4,28.70673,77.28265
ACC0517,TRIP006,06-02-2024 13:02,2717,0.242,-0.172,9.646,22.3,28.55934,77.14452
ACC0518,TRIP006,06-02-2024 13:02,2736,0.572,0.448,9.787,26.1,28.65983,77.28437
ACC0519,TRIP006,06-02-2024 13:02,2755,1.113,0.075,9.846,17.7,28.63094,77.23751
ACC0520,TRIP006,06-02-2024 13:03,2774,-0.551,0.212,9.483,43.8,28.66967,77.29017
ACC0521,TRIP006,06-02-2024 13:03,2793,0.956,0.744,9.371,28.7,28.67885,77.21299
ACC0522,TRIP006,06-02-2024 13:03,2812,0.966,-0.28,9.664,22.7,28.66682,77.19471
ACC0523,TRIP006,06-02-2024 13:04,2831,3.184,0.603,10.157,27.4,28.57683,77.2771
ACC0524,TRIP006,06-02-2024 13:04,2850,-0.005,-0.036,9.685,25.1,28.65546,77.22598
ACC0525,TRIP006,06-02-2024 13:04,2869,0.837,0.179,9.932,21.6,28.55127,77.22469
ACC0526,TRIP006,06-02-2024 13:05,2888,0.497,0.12,9.526,44.7,28.58002,77.19023
ACC0527,TRIP006,06-02-2024 13:05,2907,-0.714,0.71,9.825,38.6,28.65952,77.21856
ACC0528,TRIP006,06-02-2024 13:05,2926,0.316,-0.19,9.797,24,28.70557,77.24532
ACC0529,TRIP006,06-02-2024 13:06,2945,0.222,0.009,9.795,41.8,28.64531,77.17379
ACC0530,TRIP006,06-02-2024 13:06,2964,0.781,0.555,9.503,25.6,28.60533,77.22779
ACC0531,TRIP006,06-02-2024 13:06,2983,-2.42,0.518,10.082,23.8,28.59597,77.21435
ACC0532,TRIP006,06-02-2024 13:07,3002,0.276,-0.018,9.857,18.9,28.60216,77.25669
ACC0533,TRIP006,06-02-2024 13:07,3021,-0.061,0.003,13.172,15.5,28.63602,77.18004
ACC0534,TRIP006,06-02-2024 13:07,3040,-0.335,0.268,9.785,15.1,28.63304,77.15037
ACC0535,TRIP006,06-02-2024 13:07,3059,0.156,0.039,9.715,14.5,28.67314,77.17816
