flag_id,trip_id,driver_id,timestamp,elapsed_seconds,flag_type,severity,motion_score,audio_score,combined_score,explanation,context
FLAG0654,TRIP104,DRV031,06-02-2024 19:43,748,conflict_moment,high,0,0.95,0.522,"elevated cabin audio (88 dB, 37s sustained). Combined score 0.522.",Motion: conflict_moment | Audio: conflict
FLAG0655,TRIP104,DRV031,06-02-2024 19:49,1092,pothole,low,0.1,0,0.045,pothole detected. Combined score 0.045.,Motion: pothole | Audio: normal
FLAG0656,TRIP104,DRV031,06-02-2024 19:56,1512,harsh_braking,low,0.512,0,0.23,harsh braking detected. Combined score 0.23.,Motion: harsh_braking | Audio: normal
FLAG0657,TRIP104,DRV031,06-02-2024 20:05,2058,moderate_brake,low,0.261,0,0.117,moderate brake detected. Combined score 0.117.,Motion: moderate_brake | Audio: normal
FLAG0658,TRIP105,DRV031,06-02-2024 20:30,205,harsh_accel,low,0.543,0,0.244,swerve detected. Combined score 0.244.,Motion: harsh_accel | Audio: normal
FLAG0659,TRIP105,DRV031,06-02-2024 20:35,492,moderate_brake,low,0.199,0,0.09,moderate brake detected. Combined score 0.09.,Motion: moderate_brake | Audio: normal
FLAG0660,TRIP105,DRV031,06-02-2024 20:50,1435,harsh_braking,medium,0.95,0,0.427,harsh braking detected. Combined score 0.427.,Motion: harsh_braking | Audio: normal
FLAG0661,TRIP106,DRV031,06-02-2024 21:28,345,conflict_moment,high,0.876,0.95,1,"harsh braking detected. elevated cabin audio (98 dB, 49s sustained). Combined score 1.0.",Motion: conflict_moment | Audio: conflict
FLAG0662,TRIP106,DRV031,06-02-2024 21:39,975,swerve,low,0.302,0,0.136,swerve detected. Combined score 0.136.,Motion: swerve | Audio: normal
FLAG0663,TRIP106,DRV031,06-02-2024 21:41,1110,swerve,low,0.729,0,0.328,swerve detected. Combined score 0.328.,Motion: swerve | Audio: normal
FLAG0664,TRIP107,DRV031,06-02-2024 22:17,646,harsh_accel,low,0.563,0,0.253,harsh accel detected. Combined score 0.253.,Motion: harsh_accel | Audio: normal
FLAG0665,TRIP107,DRV031,06-02-2024 22:21,893,harsh_braking,low,0.601,0,0.27,moderate brake detected. Combined score 0.27.,Motion: harsh_braking | Audio: normal
FLAG0666,TRIP107,DRV031,06-02-2024 22:28,1273,harsh_accel,low,0.583,0,0.262,harsh accel detected. Combined score 0.262.,Motion: harsh_accel | Audio: normal
FLAG0667,TRIP107,DRV031,06-02-2024 22:33,1596,harsh_braking,medium,0.9,0,0.405,harsh braking detected. Combined score 0.405.,Motion: harsh_braking | Audio: normal
FLAG0668,TRIP107,DRV031,06-02-2024 22:36,1748,swerve,low,0.249,0,0.112,swerve detected. Combined score 0.112.,Motion: swerve | Audio: normal
FLAG0669,TRIP108,DRV032,06-02-2024 06:29,48,harsh_braking,low,0.843,0,0.379,harsh braking detected. Combined score 0.379.,Motion: harsh_braking | Audio: normal
FLAG0670,TRIP108,DRV032,06-02-2024 06:33,272,harsh_braking,low,0.698,0,0.314,swerve detected. Combined score 0.314.,Motion: harsh_braking | Audio: normal
FLAG0671,TRIP108,DRV032,06-02-2024 06:36,432,conflict_moment,high,0,0.9,0.495,"elevated cabin audio (90 dB, 43s sustained). Combined score 0.495.",Motion: conflict_moment | Audio: conflict
FLAG0672,TRIP108,DRV032,06-02-2024 06:40,704,harsh_braking,low,0.609,0,0.274,harsh accel detected. Combined score 0.274.,Motion: harsh_braking | Audio: normal
FLAG0673,TRIP108,DRV032,06-02-2024 06:43,896,harsh_braking,low,0.747,0,0.336,harsh braking detected. Combined score 0.336.,Motion: harsh_braking | Audio: normal
FLAG0674,TRIP108,DRV032,06-02-2024 06:47,1104,swerve,low,0.403,0,0.181,swerve detected. Combined score 0.181.,Motion: swerve | Audio: normal
FLAG0675,TRIP109,DRV032,06-02-2024 07:32,195,moderate_brake,low,0.132,0,0.059,moderate brake detected. Combined score 0.059.,Motion: moderate_brake | Audio: normal
FLAG0676,TRIP109,DRV032,06-02-2024 07:37,480,harsh_braking,low,0.701,0,0.315,harsh braking detected. Combined score 0.315.,Motion: harsh_braking | Audio: normal
FLAG0677,TRIP109,DRV032,06-02-2024 07:40,660,swerve,low,0.458,0,0.206,swerve detected. Combined score 0.206.,Motion: swerve | Audio: normal
FLAG0678,TRIP109,DRV032,06-02-2024 07:52,1380,swerve,low,0.225,0,0.101,swerve detected. Combined score 0.101.,Motion: swerve | Audio: normal
FLAG0679,TRIP109,DRV032,06-02-2024 08:00,1905,swerve,low,0.726,0,0.327,swerve detected. Combined score 0.327.,Motion: swerve | Audio: normal
FLAG0680,TRIP109,DRV032,06-02-2024 08:04,2100,moderate_brake,low,0.1,0,0.045,moderate brake detected. Combined score 0.045.,Motion: moderate_brake | Audio: normal
FLAG0681,TRIP109,DRV032,06-02-2024 08:07,2310,moderate_brake,low,0.1,0,0.045,moderate brake detected. Combined score 0.045.,Motion: moderate_brake | Audio: normal
FLAG0682,TRIP109,DRV032,06-02-2024 08:13,2640,conflict_moment,high,0,0.95,0.522,"elevated cabin audio (86 dB, 36s sustained). Combined score 0.522.",Motion: conflict_moment | Audio: conflict
FLAG0683,TRIP109,DRV032,06-02-2024 08:16,2850,swerve,low,0.21,0,0.095,swerve detected. Combined score 0.095.,Motion: swerve | Audio: normal
FLAG0684,TRIP109,DRV032,06-02-2024 08:19,3030,harsh_braking,low,0.592,0,0.266,moderate brake detected. Combined score 0.266.,Motion: harsh_braking | Audio: normal
FLAG0685,TRIP109,DRV032,06-02-2024 08:25,3360,swerve,low,0.325,0,0.146,swerve detected. Combined score 0.146.,Motion: swerve | Audio: normal
FLAG0686,TRIP110,DRV033,06-02-2024 06:02,0,swerve,low,0.507,0,0.228,swerve detected. Combined score 0.228.,Motion: swerve | Audio: normal
FLAG0687,TRIP110,DRV033,06-02-2024 06:12,651,harsh_accel,low,0.678,0,0.305,harsh accel detected. Combined score 0.305.,Motion: harsh_accel | Audio: normal
FLAG0688,TRIP110,DRV033,06-02-2024 06:26,1457,harsh_braking,medium,0.93,0,0.419,harsh braking detected. Combined score 0.419.,Motion: harsh_braking | Audio: normal
FLAG0689,TRIP111,DRV033,06-02-2024 06:40,220,swerve,low,0.173,0,0.078,swerve detected. Combined score 0.078.,Motion: swerve | Audio: normal
FLAG0690,TRIP111,DRV033,06-02-2024 06:45,484,harsh_accel,low,0.34,0,0.153,harsh accel detected. Combined score 0.153.,Motion: harsh_accel | Audio: normal
FLAG0691,TRIP111,DRV033,06-02-2024 06:52,924,harsh_accel,low,0.528,0,0.238,harsh accel detected. Combined score 0.238.,Motion: harsh_accel | Audio: normal
FLAG0692,TRIP111,DRV033,06-02-2024 06:59,1364,harsh_accel,low,0.334,0,0.15,harsh accel detected. Combined score 0.15.,Motion: harsh_accel | Audio: normal
FLAG0693,TRIP111,DRV033,06-02-2024 07:03,1584,swerve,low,0.41,0,0.184,swerve detected. Combined score 0.184.,Motion: swerve | Audio: normal
FLAG0694,TRIP111,DRV033,06-02-2024 07:06,1760,pothole,low,0.1,0,0.045,pothole detected. Combined score 0.045.,Motion: pothole | Audio: normal
FLAG0695,TRIP111,DRV033,06-02-2024 07:12,2112,harsh_braking,low,0.718,0,0.323,moderate brake detected. Combined score 0.323.,Motion: harsh_braking | Audio: normal
FLAG0696,TRIP111,DRV033,06-02-2024 07:19,2520,harsh_accel,low,0.644,0,0.29,harsh accel detected. Combined score 0.29.,Motion: harsh_accel | Audio: normal
FLAG0697,TRIP112,DRV033,06-02-2024 07:50,15,conflict_moment,high,0.864,0.95,1,"swerve detected. elevated cabin audio (97 dB, 61s sustained). Combined score 1.0.",Motion: conflict_moment | Audio: conflict
FLAG0698,TRIP113,DRV033,06-02-2024 08:32,0,swerve,low,0.729,0,0.328,swerve detected. Combined score 0.328.,Motion: swerve | Audio: normal
FLAG0699,TRIP113,DRV033,06-02-2024 08:34,164,harsh_braking,medium,0.95,0,0.427,harsh braking detected. Combined score 0.427.,Motion: harsh_braking | Audio: normal
FLAG0700,TRIP113,DRV033,06-02-2024 08:41,574,moderate_brake,low,0.105,0,0.047,moderate brake detected. Combined score 0.047.,Motion: moderate_brake | Audio: normal
FLAG0701,TRIP113,DRV033,06-02-2024 08:54,1353,harsh_accel,low,0.539,0,0.243,harsh accel detected. Combined score 0.243.,Motion: harsh_accel | Audio: normal
FLAG0702,TRIP113,DRV033,06-02-2024 08:57,1558,swerve,low,0.588,0,0.265,swerve detected. Combined score 0.265.,Motion: swerve | Audio: normal
FLAG0703,TRIP113,DRV033,06-02-2024 09:02,1845,swerve,low,0.299,0,0.135,swerve detected. Combined score 0.135.,Motion: swerve | Audio: normal
FLAG0704,TRIP113,DRV033,06-02-2024 09:05,2009,swerve,low,0.565,0,0.254,swerve detected. Combined score 0.254.,Motion: swerve | Audio: normal
FLAG0705,TRIP113,DRV033,06-02-2024 09:08,2173,moderate_brake,low,0.255,0,0.115,moderate brake detected. Combined score 0.115.,Motion: moderate_brake | Audio: normal
FLAG0706,TRIP113,DRV033,06-02-2024 09:11,2378,pothole,low,0.1,0,0.045,pothole detected. Combined score 0.045.,Motion: pothole | Audio: normal
FLAG0707,TRIP113,DRV033,06-02-2024 09:14,2520,swerve,low,0.167,0,0.075,swerve detected. Combined score 0.075.,Motion: swerve | Audio: normal
FLAG0708,TRIP114,DRV034,06-02-2024 12:25,96,moderate_brake,low,0.254,0,0.114,moderate brake detected. Combined score 0.114.,Motion: moderate_brake | Audio: normal
FLAG0709,TRIP114,DRV034,06-02-2024 12:29,312,harsh_braking,medium,0.939,0,0.423,harsh braking detected. Combined score 0.423.,Motion: harsh_braking | Audio: normal
FLAG0710,TRIP114,DRV034,06-02-2024 12:34,648,harsh_braking,low,0.594,0,0.267,harsh accel detected. Combined score 0.267.,Motion: harsh_braking | Audio: normal
FLAG0711,TRIP114,DRV034,06-02-2024 12:39,912,harsh_braking,medium,0.95,0,0.427,swerve detected. Combined score 0.427.,Motion: harsh_braking | Audio: normal
FLAG0712,TRIP115,DRV034,06-02-2024 13:31,171,harsh_braking,medium,0.918,0,0.413,harsh braking detected. Combined score 0.413.,Motion: harsh_braking | Audio: normal
FLAG0713,TRIP115,DRV034,06-02-2024 13:36,475,swerve,low,0.548,0,0.247,swerve detected. Combined score 0.247.,Motion: swerve | Audio: normal
FLAG0714,TRIP115,DRV034,06-02-2024 13:40,703,swerve,low,0.281,0,0.126,swerve detected. Combined score 0.126.,Motion: swerve | Audio: normal
FLAG0715,TRIP115,DRV034,06-02-2024 13:45,969,harsh_braking,low,0.744,0,0.335,harsh accel detected. Combined score 0.335.,Motion: harsh_braking | Audio: normal
FLAG0716,TRIP115,DRV034,06-02-2024 13:49,1254,harsh_braking,low,0.47,0,0.211,harsh braking detected. Combined score 0.211.,Motion: harsh_braking | Audio: normal
FLAG0717,TRIP115,DRV034,06-02-2024 13:56,1634,pothole,low,0.1,0,0.045,pothole detected. Combined score 0.045.,Motion: pothole | Audio: normal
FLAG0718,TRIP115,DRV034,06-02-2024 14:01,1976,pothole,low,0.1,0,0.045,pothole detected. Combined score 0.045.,Motion: pothole | Audio: normal
FLAG0719,TRIP115,DRV034,06-02-2024 14:04,2147,moderate_brake,low,0.189,0,0.085,moderate brake detected. Combined score 0.085.,Motion: moderate_brake | Audio: normal
FLAG0720,TRIP115,DRV034,06-02-2024 14:10,2489,swerve,low,0.381,0,0.171,swerve detected. Combined score 0.171.,Motion: swerve | Audio: normal
FLAG0721,TRIP115,DRV034,06-02-2024 14:15,2793,harsh_braking,medium,0.854,0,0.384,harsh accel detected. Combined score 0.384.,Motion: harsh_braking | Audio: normal
FLAG0722,TRIP115,DRV034,06-02-2024 14:19,3040,harsh_braking,medium,0.872,0,0.392,pothole detected. Combined score 0.392.,Motion: harsh_braking | Audio: normal
FLAG0723,TRIP115,DRV034,06-02-2024 14:24,3344,swerve,low,0.597,0,0.269,swerve detected. Combined score 0.269.,Motion: swerve | Audio: normal
FLAG0724,TRIP116,DRV035,06-02-2024 06:24,204,harsh_braking,medium,0.937,0,0.422,harsh accel detected. Combined score 0.422.,Motion: harsh_braking | Audio: normal
FLAG0725,TRIP116,DRV035,06-02-2024 06:31,629,harsh_braking,medium,0.95,0,0.427,harsh braking detected. Combined score 0.427.,Motion: harsh_braking | Audio: normal
FLAG0726,TRIP116,DRV035,06-02-2024 06:37,986,harsh_accel,low,0.487,0,0.219,harsh accel detected. Combined score 0.219.,Motion: harsh_accel | Audio: normal
FLAG0727,TRIP117,DRV035,06-02-2024 07:14,21,harsh_accel,low,0.41,0,0.184,moderate brake detected. Combined score 0.184.,Motion: harsh_accel | Audio: normal
FLAG0728,TRIP117,DRV035,06-02-2024 07:23,567,harsh_braking,medium,0.886,0,0.399,harsh accel detected. Combined score 0.399.,Motion: harsh_braking | Audio: normal
FLAG0729,TRIP117,DRV035,06-02-2024 07:31,1029,moderate_brake,low,0.295,0,0.133,moderate brake detected. Combined score 0.133.,Motion: moderate_brake | Audio: normal
FLAG0730,TRIP117,DRV035,06-02-2024 07:36,1344,moderate_brake,low,0.195,0,0.088,moderate brake detected. Combined score 0.088.,Motion: moderate_brake | Audio: normal
FLAG0731,TRIP117,DRV035,06-02-2024 07:40,1617,harsh_accel,low,0.502,0,0.226,harsh accel detected. Combined score 0.226.,Motion: harsh_accel | Audio: normal
FLAG0732,TRIP117,DRV035,06-02-2024 07:46,1932,pothole,low,0.1,0,0.045,pothole detected. Combined score 0.045.,Motion: pothole | Audio: normal
FLAG0733,TRIP117,DRV035,06-02-2024 07:53,2394,harsh_braking,medium,0.95,0,0.427,moderate brake detected. Combined score 0.427.,Motion: harsh_braking | Audio: normal
FLAG0734,TRIP117,DRV035,06-02-2024 07:59,2751,swerve,low,0.772,0,0.347,swerve detected. Combined score 0.347.,Motion: swerve | Audio: normal
FLAG0735,TRIP118,DRV035,06-02-2024 08:13,18,harsh_accel,low,0.466,0,0.21,harsh accel detected. Combined score 0.21.,Motion: harsh_accel | Audio: normal
FLAG0736,TRIP118,DRV035,06-02-2024 08:22,540,moderate_brake,low,0.126,0,0.057,moderate brake detected. Combined score 0.057.,Motion: moderate_brake | Audio: normal
FLAG0737,TRIP118,DRV035,06-02-2024 08:27,864,harsh_braking,low,0.703,0,0.316,harsh accel detected. Combined score 0.316.,Motion: harsh_braking | Audio: normal
FLAG0738,TRIP119,DRV036,06-02-2024 06:38,640,harsh_braking,medium,0.902,0,0.406,harsh braking detected. Combined score 0.406.,Motion: harsh_braking | Audio: normal
FLAG0739,TRIP119,DRV036,06-02-2024 06:44,960,conflict_moment,high,0.485,0.95,0.889,"harsh braking detected. elevated cabin audio (72 dB, 47s sustained). Combined score 0.889.",Motion: conflict_moment | Audio: conflict
FLAG0740,TRIP120,DRV036,06-02-2024 07:04,120,harsh_accel,low,0.653,0,0.294,harsh braking detected. Combined score 0.294.,Motion: harsh_accel | Audio: normal
FLAG0741,TRIP120,DRV036,06-02-2024 07:09,420,harsh_braking,medium,0.912,0,0.41,harsh accel detected. Combined score 0.41.,Motion: harsh_braking | Audio: normal
FLAG0742,TRIP120,DRV036,06-02-2024 07:14,750,moderate_brake,low,0.162,0,0.073,moderate brake detected. Combined score 0.073.,Motion: moderate_brake | Audio: normal
FLAG0743,TRIP120,DRV036,06-02-2024 07:18,990,harsh_braking,low,0.81,0,0.365,swerve detected. Combined score 0.365.,Motion: harsh_braking | Audio: normal
FLAG0744,TRIP120,DRV036,06-02-2024 07:24,1320,harsh_accel,low,0.474,0,0.213,harsh accel detected. Combined score 0.213.,Motion: harsh_accel | Audio: normal
FLAG0745,TRIP120,DRV036,06-02-2024 07:40,2280,swerve,low,0.354,0,0.159,moderate brake detected. Combined score 0.159.,Motion: swerve | Audio: normal
FLAG0746,TRIP121,DRV036,06-02-2024 08:03,0,harsh_braking,medium,0.931,0,0.419,harsh accel detected. Combined score 0.419.,Motion: harsh_braking | Audio: normal
FLAG0747,TRIP121,DRV036,06-02-2024 08:17,870,harsh_accel,low,0.562,0,0.253,harsh accel detected. Combined score 0.253.,Motion: harsh_accel | Audio: normal
FLAG0748,TRIP121,DRV036,06-02-2024 08:20,1044,moderate_brake,low,0.264,0,0.119,moderate brake detected. Combined score 0.119.,Motion: moderate_brake | Audio: normal
FLAG0749,TRIP121,DRV036,06-02-2024 08:23,1232,conflict_moment,high,0.297,0.767,0.667,"moderate brake detected. elevated cabin audio (88 dB, 70s sustained). Combined score 0.667.",Motion: conflict_moment | Audio: conflict
FLAG0750,TRIP121,DRV036,06-02-2024 08:28,1500,swerve,low,0.354,0,0.159,swerve detected. Combined score 0.159.,Motion: swerve | Audio: normal
FLAG0751,TRIP122,DRV036,06-02-2024 08:43,196,harsh_accel,low,0.629,0,0.283,harsh accel detected. Combined score 0.283.,Motion: harsh_accel | Audio: normal
FLAG0752,TRIP122,DRV036,06-02-2024 08:56,980,moderate_brake,low,0.163,0,0.073,moderate brake detected. Combined score 0.073.,Motion: moderate_brake | Audio: normal
FLAG0753,TRIP122,DRV036,06-02-2024 09:02,1372,harsh_accel,low,0.475,0,0.214,harsh accel detected. Combined score 0.214.,Motion: harsh_accel | Audio: normal
FLAG0754,TRIP122,DRV036,06-02-2024 09:13,1988,harsh_accel,low,0.653,0,0.294,harsh braking detected. Combined score 0.294.,Motion: harsh_accel | Audio: normal
FLAG0755,TRIP122,DRV036,06-02-2024 09:20,2436,swerve,low,0.591,0,0.266,swerve detected. Combined score 0.266.,Motion: swerve | Audio: normal
FLAG0756,TRIP122,DRV036,06-02-2024 09:26,2790,conflict_moment,high,0,0.9,0.495,"elevated cabin audio (79 dB, 31s sustained). Combined score 0.495.",Motion: conflict_moment | Audio: conflict
FLAG0757,TRIP122,DRV036,06-02-2024 09:31,3080,harsh_braking,low,0.647,0,0.291,moderate brake detected. Combined score 0.291.,Motion: harsh_braking | Audio: normal
FLAG0758,TRIP123,DRV037,06-02-2024 06:09,0,harsh_accel,low,0.41,0,0.184,harsh accel detected. Combined score 0.184.,Motion: harsh_accel | Audio: normal
FLAG0759,TRIP123,DRV037,06-02-2024 06:17,486,swerve,low,0.543,0,0.244,swerve detected. Combined score 0.244.,Motion: swerve | Audio: normal
FLAG0760,TRIP123,DRV037,06-02-2024 06:23,891,harsh_braking,medium,0.95,0,0.427,harsh braking detected. Combined score 0.427.,Motion: harsh_braking | Audio: normal
FLAG0761,TRIP123,DRV037,06-02-2024 06:31,1350,harsh_braking,low,0.815,0,0.367,swerve detected. Combined score 0.367.,Motion: harsh_braking | Audio: normal
FLAG0762,TRIP123,DRV037,06-02-2024 06:43,2052,moderate_brake,low,0.293,0,0.132,moderate brake detected. Combined score 0.132.,Motion: moderate_brake | Audio: normal
FLAG0763,TRIP123,DRV037,06-02-2024 06:48,2349,swerve,low,0.276,0,0.124,swerve detected. Combined score 0.124.,Motion: swerve | Audio: normal
FLAG0764,TRIP123,DRV037,06-02-2024 06:52,2592,moderate_brake,low,0.222,0,0.1,moderate brake detected. Combined score 0.1.,Motion: moderate_brake | Audio: normal
FLAG0765,TRIP123,DRV037,06-02-2024 06:57,2889,swerve,low,0.729,0,0.328,swerve detected. Combined score 0.328.,Motion: swerve | Audio: normal
FLAG0766,TRIP124,DRV037,06-02-2024 07:48,330,harsh_braking,medium,0.95,0,0.427,moderate brake detected. Combined score 0.427.,Motion: harsh_braking | Audio: normal
FLAG0767,TRIP124,DRV037,06-02-2024 07:55,726,conflict_moment,high,0.452,0.867,0.816,"swerve detected. elevated cabin audio (87 dB, 56s sustained). Combined score 0.816.",Motion: conflict_moment | Audio: conflict
FLAG0768,TRIP124,DRV037,06-02-2024 08:00,1023,harsh_braking,low,0.597,0,0.269,harsh braking detected. Combined score 0.269.,Motion: harsh_braking | Audio: normal
FLAG0769,TRIP124,DRV037,06-02-2024 08:03,1254,harsh_braking,medium,0.928,0,0.418,harsh braking detected. Combined score 0.418.,Motion: harsh_braking | Audio: normal
FLAG0770,TRIP124,DRV037,06-02-2024 08:09,1617,moderate_brake,low,0.229,0,0.103,moderate brake detected. Combined score 0.103.,Motion: moderate_brake | Audio: normal
FLAG0771,TRIP124,DRV037,06-02-2024 08:13,1848,harsh_accel,low,0.361,0,0.162,harsh accel detected. Combined score 0.162.,Motion: harsh_accel | Audio: normal
FLAG0772,TRIP124,DRV037,06-02-2024 08:17,2046,swerve,low,0.765,0,0.344,swerve detected. Combined score 0.344.,Motion: swerve | Audio: normal
FLAG0773,TRIP125,DRV037,06-02-2024 08:52,0,pothole,low,0.1,0,0.045,pothole detected. Combined score 0.045.,Motion: pothole | Audio: normal
FLAG0774,TRIP125,DRV037,06-02-2024 08:55,234,harsh_accel,low,0.379,0,0.171,harsh accel detected. Combined score 0.171.,Motion: harsh_accel | Audio: normal
FLAG0775,TRIP125,DRV037,06-02-2024 09:00,494,swerve,low,0.193,0,0.087,swerve detected. Combined score 0.087.,Motion: swerve | Audio: normal
FLAG0776,TRIP125,DRV037,06-02-2024 09:03,676,moderate_brake,low,0.155,0,0.07,moderate brake detected. Combined score 0.07.,Motion: moderate_brake | Audio: normal
FLAG0777,TRIP125,DRV037,06-02-2024 09:08,962,swerve,low,0.309,0,0.139,swerve detected. Combined score 0.139.,Motion: swerve | Audio: normal
FLAG0778,TRIP125,DRV037,06-02-2024 09:11,1170,harsh_braking,low,0.522,0,0.235,harsh braking detected. Combined score 0.235.,Motion: harsh_braking | Audio: normal
FLAG0779,TRIP125,DRV037,06-02-2024 09:17,1508,harsh_braking,low,0.362,0,0.163,harsh braking detected. Combined score 0.163.,Motion: harsh_braking | Audio: normal
FLAG0780,TRIP125,DRV037,06-02-2024 09:20,1716,harsh_braking,low,0.837,0,0.377,harsh braking detected. Combined score 0.377.,Motion: harsh_braking | Audio: normal
FLAG0781,TRIP125,DRV037,06-02-2024 09:25,2028,swerve,low,0.291,0,0.131,swerve detected. Combined score 0.131.,Motion: swerve | Audio: normal
FLAG0782,TRIP127,DRV038,06-02-2024 07:19,912,harsh_accel,low,0.414,0,0.186,harsh accel detected. Combined score 0.186.,Motion: harsh_accel | Audio: normal
FLAG0783,TRIP128,DRV038,06-02-2024 07:47,259,harsh_accel,low,0.536,0,0.241,harsh accel detected. Combined score 0.241.,Motion: harsh_accel | Audio: normal
FLAG0784,TRIP128,DRV038,06-02-2024 07:52,555,harsh_braking,medium,0.937,0,0.422,harsh braking detected. Combined score 0.422.,Motion: harsh_braking | Audio: normal
FLAG0785,TRIP128,DRV038,06-02-2024 07:58,925,harsh_accel,low,0.665,0,0.299,harsh accel detected. Combined score 0.299.,Motion: harsh_accel | Audio: normal
FLAG0786,TRIP128,DRV038,06-02-2024 08:02,1147,harsh_accel,low,0.613,0,0.276,moderate brake detected. Combined score 0.276.,Motion: harsh_accel | Audio: normal
FLAG0787,TRIP128,DRV038,06-02-2024 08:08,1554,swerve,low,0.661,0,0.297,moderate brake detected. Combined score 0.297.,Motion: swerve | Audio: normal
FLAG0788,TRIP128,DRV038,06-02-2024 08:17,2072,moderate_brake,low,0.131,0,0.059,moderate brake detected. Combined score 0.059.,Motion: moderate_brake | Audio: normal
FLAG0789,TRIP128,DRV038,06-02-2024 08:20,2220,harsh_braking,medium,0.95,0,0.427,harsh braking detected. Combined score 0.427.,Motion: harsh_braking | Audio: normal
FLAG0790,TRIP128,DRV038,06-02-2024 08:22,2368,swerve,low,0.652,0,0.293,swerve detected. Combined score 0.293.,Motion: swerve | Audio: normal
FLAG0791,TRIP129,DRV038,06-02-2024 08:59,30,swerve,low,0.62,0,0.279,swerve detected. Combined score 0.279.,Motion: swerve | Audio: normal
FLAG0792,TRIP129,DRV038,06-02-2024 09:10,690,harsh_accel,low,0.541,0,0.243,harsh accel detected. Combined score 0.243.,Motion: harsh_accel | Audio: normal
FLAG0793,TRIP129,DRV038,06-02-2024 09:18,1140,harsh_braking,medium,0.95,0,0.427,harsh braking detected. Combined score 0.427.,Motion: harsh_braking | Audio: normal
FLAG0794,TRIP129,DRV038,06-02-2024 09:27,1680,harsh_braking,medium,0.95,0,0.427,harsh braking detected. Combined score 0.427.,Motion: harsh_braking | Audio: normal
FLAG0795,TRIP129,DRV038,06-02-2024 09:39,2400,moderate_brake,low,0.176,0,0.079,moderate brake detected. Combined score 0.079.,Motion: moderate_brake | Audio: normal
FLAG0796,TRIP129,DRV038,06-02-2024 09:42,2580,harsh_braking,low,0.826,0,0.372,harsh braking detected. Combined score 0.372.,Motion: harsh_braking | Audio: normal
FLAG0797,TRIP129,DRV038,06-02-2024 09:45,2760,swerve,low,0.476,0,0.214,swerve detected. Combined score 0.214.,Motion: swerve | Audio: normal
FLAG0798,TRIP130,DRV038,06-02-2024 10:34,135,swerve,low,0.204,0,0.092,swerve detected. Combined score 0.092.,Motion: swerve | Audio: normal
FLAG0799,TRIP130,DRV038,06-02-2024 10:38,405,swerve,low,0.646,0,0.291,swerve detected. Combined score 0.291.,Motion: swerve | Audio: normal
FLAG0800,TRIP130,DRV038,06-02-2024 10:41,594,pothole,low,0.1,0,0.045,pothole detected. Combined score 0.045.,Motion: pothole | Audio: normal
FLAG0801,TRIP130,DRV038,06-02-2024 10:46,864,swerve,low,0.506,0,0.228,swerve detected. Combined score 0.228.,Motion: swerve | Audio: normal
FLAG0802,TRIP130,DRV038,06-02-2024 10:53,1296,harsh_accel,low,0.476,0,0.214,pothole detected. Combined score 0.214.,Motion: harsh_accel | Audio: normal
FLAG0803,TRIP130,DRV038,06-02-2024 10:56,1485,swerve,low,0.63,0,0.284,moderate brake detected. Combined score 0.284.,Motion: swerve | Audio: normal
FLAG0804,TRIP130,DRV038,06-02-2024 11:01,1755,harsh_accel,low,0.561,0,0.252,swerve detected. Combined score 0.252.,Motion: harsh_accel | Audio: normal
FLAG0805,TRIP130,DRV038,06-02-2024 11:07,2106,swerve,low,0.226,0,0.102,swerve detected. Combined score 0.102.,Motion: swerve | Audio: normal
FLAG0806,TRIP130,DRV038,06-02-2024 11:11,2376,swerve,low,0.548,0,0.247,swerve detected. Combined score 0.247.,Motion: swerve | Audio: normal
FLAG0807,TRIP131,DRV038,06-02-2024 11:37,78,swerve,low,0.637,0,0.287,swerve detected. Combined score 0.287.,Motion: swerve | Audio: normal
FLAG0808,TRIP131,DRV038,06-02-2024 11:41,351,moderate_brake,low,0.198,0,0.089,moderate brake detected. Combined score 0.089.,Motion: moderate_brake | Audio: normal
FLAG0809,TRIP131,DRV038,06-02-2024 11:44,507,moderate_brake,low,0.216,0,0.097,moderate brake detected. Combined score 0.097.,Motion: moderate_brake | Audio: normal
FLAG0810,TRIP131,DRV038,06-02-2024 11:50,897,harsh_accel,low,0.402,0,0.181,pothole detected. Combined score 0.181.,Motion: harsh_accel | Audio: normal
FLAG0811,TRIP131,DRV038,06-02-2024 12:02,1599,swerve,low,0.565,0,0.254,swerve detected. Combined score 0.254.,Motion: swerve | Audio: normal
FLAG0812,TRIP132,DRV039,06-02-2024 12:17,54,swerve,low,0.761,0,0.342,swerve detected. Combined score 0.342.,Motion: swerve | Audio: normal
FLAG0813,TRIP132,DRV039,06-02-2024 12:21,270,harsh_accel,low,0.362,0,0.163,harsh accel detected. Combined score 0.163.,Motion: harsh_accel | Audio: normal
FLAG0814,TRIP132,DRV039,06-02-2024 12:23,414,harsh_braking,low,0.815,0,0.367,harsh braking detected. Combined score 0.367.,Motion: harsh_braking | Audio: normal
FLAG0815,TRIP132,DRV039,06-02-2024 12:27,612,harsh_braking,medium,0.905,0,0.407,harsh accel detected. Combined score 0.407.,Motion: harsh_braking | Audio: normal
FLAG0816,TRIP132,DRV039,06-02-2024 12:33,1008,harsh_accel,low,0.474,0,0.213,moderate brake detected. Combined score 0.213.,Motion: harsh_accel | Audio: normal
